Bigrammes :
('un', 'pied'): 1 
('pied', 'par'): 1 
('par', 'terre'): 1 
('terre', 'et'): 1 
('et', 'l’autre'): 1 
('l’autre', 'ballant'): 1 
('ballant', ';'): 1 
('il', 's’étonna'): 1 
('s’étonna', 'qu’un'): 1 
('qu’un', 'fonctionnaire'): 1 
('fonctionnaire', 'pût'): 1 
('pût', 'le'): 1 
('le', 'considérer'): 1 
('considérer', 'avec'): 1 
('avec', 'une'): 1 
('une', 'attitude'): 1 
('attitude', 'si'): 1 
('si', 'dégagée,'): 1 
('dégagée,', 'si'): 1 
('si', 'enjouée.'): 1 
('enjouée.', 'Il'): 1 
('Il', 'avait'): 1 
('avait', 'déjà'): 2 
('déjà', 'maintes'): 1 
('maintes', 'fois'): 1 
('fois', 'pu'): 1 
('pu', 'constater'): 1 
('constater', 'que'): 1 
('que', 'les'): 3 
('les', 'représentants'): 1 
('représentants', 'de'): 1 
('de', 'l’autorité'): 1 
('l’autorité', '–'): 1 
('–', 'et'): 3 
('et', 'particulièrement'): 1 
('particulièrement', 'ceux'): 1 
('ceux', 'de'): 1 
('de', 'l’entourage'): 1 
('l’entourage', 'impérial'): 1 
('impérial', '–'): 1 
('–', 'avaient'): 1 
('avaient', 'en'): 1 
('en', 'permanence'): 1 
('permanence', 'l’air'): 1 
('l’air', 'grave,'): 1 
('grave,', 'comme'): 1 
('comme', 'si'): 1 
('si', 'le'): 1 
('le', 'poids'): 1 
('poids', 'de'): 1 
('la', 'Galaxie'): 2 
('Galaxie', 'entière'): 1 
('entière', 'reposait'): 1 
('reposait', 'sur'): 1 
('sur', 'leurs'): 1 
('leurs', 'épaules.'): 1 
('épaules.', 'Et'): 1 
('Et', 'il'): 2 
('il', 'semblait'): 1 
('semblait', 'que'): 1 
('que', 'moins'): 1 
('moins', 'leur'): 1 
('leur', 'rang'): 1 
('rang', 'était'): 1 
('était', 'élevé,'): 1 
('élevé,', 'plus'): 1 
('plus', 'leur'): 2 
('leur', 'expression'): 1 
('expression', 'était'): 1 
('était', 'menaçante.'): 1 
('menaçante.', 'Il'): 1 
('Il', 'devait'): 1 
('devait', 'donc'): 1 
('donc', 's’agir'): 1 
('s’agir', 'd’un'): 1 
('d’un', 'officier'): 1 
('officier', 'placé'): 1 
('placé', 'si'): 1 
('si', 'haut'): 1 
('haut', 'dans'): 1 
('dans', 'la'): 1 
('la', 'hiérarchie,'): 1 
('hiérarchie,', 'irradié'): 1 
('irradié', 'à'): 1 
('à', 'tel'): 1 
('tel', 'point'): 1 
('point', 'par'): 1 
('par', 'le'): 3 
('le', 'soleil'): 1 
('soleil', 'du'): 1 
('du', 'pouvoir,'): 1 
('pouvoir,', 'qu’il'): 1 
('qu’il', 'n’éprouvait'): 1 
('n’éprouvait', 'nullement'): 1 
('nullement', 'le'): 1 
('le', 'besoin'): 1 
('besoin', 'de'): 3 
('de', 'le'): 1 
('le', 'voiler'): 1 
('voiler', 'derrière'): 1 
('derrière', 'une'): 1 
('une', 'physionomie'): 1 
('physionomie', 'compassée.'): 1 
('compassée.', 'Seldon'): 1 
('ne', 'savait'): 1 
('savait', 'pas'): 1 
('pas', 'dans'): 2 
('dans', 'quelle'): 1 
('quelle', 'mesure'): 1 
('mesure', 'il'): 1 
('il', 'devait'): 1 
('devait', 'avoir'): 1 
('avoir', 'l’air'): 1 
('l’air', 'impressionné'): 1 
('impressionné', ';'): 1 
('il', 'jugea'): 1 
('jugea', 'préférable'): 1 
('préférable', 'de'): 1 
('de', 'garder'): 1 
('garder', 'le'): 1 
('le', 'silence'): 1 
('silence', 'et'): 1 
('de', 'laisser'): 1 
('laisser', 'l’autre'): 1 
('l’autre', 'entamer'): 1 
('entamer', 'la'): 1 
('la', 'conversation.'): 1 
('conversation.', 'Le'): 1 
('Le', 'fonctionnaire'): 1 
('fonctionnaire', 'prit'): 1 
('prit', 'la'): 1 
('la', 'parole'): 1 
('parole', ':'): 1 
('«', 'Vous'): 1 
('Vous', 'êtes'): 3 
('êtes', 'Hari'): 1 
('Hari', 'Seldon,'): 1 
('Seldon,', 'n’est-ce'): 1 
('?', 'Le'): 1 
('Le', 'mathématicien'): 1 
('mathématicien', '?'): 1 
('Seldon', 'se'): 3 
('se', 'contenta'): 1 
('contenta', 'de'): 1 
('de', 'répondre'): 1 
('répondre', ':'): 1 
('«', 'Oui,'): 1 
('Oui,', 'monsieur'): 1 
('monsieur', '»,'): 1 
('»,', 'puis'): 1 
('puis', 'attendit.'): 1 
('attendit.', 'Le'): 1 
('Le', 'jeune'): 1 
('jeune', 'homme'): 1 
('homme', 'fit'): 1 
('fit', 'un'): 2 
('un', 'geste'): 1 
('geste', 'du'): 1 
('du', 'bras.'): 1 
('bras.', '«'): 1 
('«', 'Ce'): 1 
('Ce', 'devrait'): 1 
('devrait', 'être'): 1 
('être', '―'): 1 
('―', 'Sire'): 1 
('Sire', '‖,'): 1 
('‖,', 'mais'): 1 
('mais', 'j’ai'): 2 
('j’ai', 'le'): 1 
('protocole', 'en'): 1 
('en', 'horreur.'): 1 
('horreur.', 'C’est'): 1 
('C’est', 'tout'): 1 
('tout', 'ce'): 2 
('que', 'j’obtiens'): 1 
('j’obtiens', 'et'): 1 
('et', 'je'): 1 
('je', 'commence'): 1 
('commence', 'à'): 1 
('à', 'm’en'): 1 
('m’en', 'lasser.'): 1 
('lasser.', 'Nous'): 1 
('Nous', 'sommes'): 1 
('sommes', 'entre'): 1 
('entre', 'nous'): 1 
('nous', ';'): 1 
(';', 'je'): 1 
('je', 'vais'): 1 
('vais', 'me'): 1 
('me', 'faire'): 1 
('faire', 'plaisir'): 1 
('plaisir', 'et'): 1 
('et', 'laisser'): 1 
('laisser', 'tomber'): 1 
('tomber', 'le'): 2 
('le', 'cérémonial.'): 1 
('cérémonial.', 'Asseyez-vous'): 1 
('Asseyez-vous', 'donc,'): 1 
('donc,', 'professeur.'): 1 
('professeur.', '»'): 1 
('»', 'C’est'): 1 
('C’est', 'à'): 2 
('à', 'mi-tirade'): 1 
('mi-tirade', 'que'): 1 
('que', 'Seldon'): 1 
('Seldon', 'comprit'): 1 
('comprit', 'qu’il'): 1 
('qu’il', 's’adressait'): 1 
('s’adressait', 'à'): 1 
('à', 'l’empereur'): 1 
('l’empereur', 'Cléon,'): 1 
('Cléon,', 'premier'): 2 
('premier', 'du'): 2 
('du', 'nom,'): 2 
('nom,', 'ce'): 1 
('ce', 'qui'): 7 
('qui', 'lui'): 1 
('lui', 'coupa'): 1 
('coupa', 'la'): 1 
('la', 'respiration.'): 1 
('respiration.', 'Il'): 1 
('avait', 'effectivement'): 1 
('effectivement', 'un'): 1 
('un', 'vague'): 1 
('vague', 'faux'): 1 
('faux', 'air'): 1 
('air', 'de'): 2 
('de', 'ressemblance,'): 1 
('ressemblance,', 'maintenant'): 1 
('maintenant', 'qu’il'): 1 
('qu’il', 'y'): 1 
('y', 'regardait'): 1 
('regardait', 'de'): 1 
('de', 'plus'): 1 
('plus', 'près,'): 1 
('près,', 'avec'): 1 
('avec', 'l’hologramme'): 1 
('l’hologramme', 'officiel'): 1 
('officiel', 'que'): 1 
('l’on', 'voyait'): 1 
('voyait', 'constamment'): 1 
('constamment', 'aux'): 1 
('aux', 'informations,'): 1 
('informations,', 'mais'): 1 
('mais', 'sur'): 1 
('sur', 'ces'): 1 
('ces', 'portraits,'): 1 
('portraits,', 'Cléon,'): 1 
('Cléon,', 'toujours'): 1 
('toujours', 'vêtu'): 1 
('vêtu', 'de'): 1 
('de', 'manière'): 1 
('manière', 'imposante,'): 1 
('imposante,', 'semblait'): 1 
('semblait', 'plus'): 1 
('plus', 'grand,'): 1 
('grand,', 'plus'): 1 
('plus', 'noble,'): 1 
('noble,', 'les'): 1 
('les', 'traits'): 1 
('traits', 'figés.'): 1 
('figés.', 'Et'): 1 
('Et', 'voilà'): 1 
('voilà', 'qu’il'): 1 
('qu’il', 'se'): 1 
('se', 'retrouvait'): 1 
('retrouvait', 'devant'): 1 
('devant', 'l’original,'): 1 
('l’original,', 'et'): 1 
('et', 'quelque'): 1 
('quelque', 'part'): 1 
('part', 'l’homme'): 1 
('l’homme', 'lui'): 1 
('lui', 'semblait'): 1 
('semblait', 'parfaitement'): 1 
('parfaitement', 'ordinaire.'): 1 
('ordinaire.', 'Seldon'): 1 
('ne', 'bougea'): 1 
('bougea', 'pas.'): 1 
('pas.', 'L’Empereur'): 1 
('L’Empereur', 'esquissa'): 1 
('esquissa', 'un'): 2 
('un', 'froncement'): 1 
('froncement', 'de'): 1 
('de', 'sourcils'): 1 
('sourcils', 'et,'): 1 
('et,', 'avec'): 1 
('avec', 'cette'): 1 
('cette', 'habitude'): 1 
('habitude', 'du'): 1 
('du', 'commandement'): 1 
('commandement', 'toujours'): 1 
('toujours', 'présente'): 1 
('présente', 'même'): 1 
('même', 'Seldon'): 1 
('Seldon', 'éprouva'): 1 
('éprouva', 'soudain'): 1 
('soudain', 'une'): 1 
('une', 'grande'): 1 
('grande', 'lassitude.'): 1 
('lassitude.', 'C’était'): 1 
('C’était', 'à'): 1 
('à', 'croire'): 1 
('croire', 'que'): 1 
('cette', 'erreur'): 1 
('erreur', 'd’interprétation'): 1 
('d’interprétation', 'devrait'): 1 
('devrait', 'constamment'): 1 
('constamment', 'entacher'): 1 
('entacher', 'sa'): 1 
('sa', 'théorie.'): 1 
('théorie.', 'Peut-être'): 1 
('Peut-être', 'n’aurait-il'): 1 
('n’aurait-il', 'pas'): 1 
('pas', 'dû'): 1 
('dû', 'présenter'): 1 
('présenter', 'son'): 1 
('son', 'article.'): 1 
('article.', '«'): 1 
('«', 'Non,'): 1 
('Non,', 'pas'): 1 
('pas', 'exactement,'): 1 
('exactement,', 'répondit-il.'): 1 
('répondit-il.', 'Ce'): 1 
('Ce', 'que'): 1 
('j’ai', 'fait'): 1 
('fait', 'est'): 1 
('est', 'bien'): 1 
('bien', 'plus'): 2 
('plus', 'limité.'): 1 
('limité.', 'Dans'): 1 
('Dans', 'de'): 1 
('de', 'nombreux'): 1 
('nombreux', 'systèmes,'): 1 
('systèmes,', 'la'): 1 
('la', 'situation'): 1 
('situation', 'est'): 1 
('est', 'telle'): 1 
('telle', 'que,'): 1 
('que,', 'dans'): 1 
('dans', 'certaines'): 1 
('certaines', 'conditions,'): 1 
('conditions,', 'des'): 1 
('des', 'événements'): 2 
('événements', 'chaotiques'): 1 
('chaotiques', 'surviennent.'): 1 
('surviennent.', 'Cela'): 1 
('Cela', 'signifie'): 1 
('signifie', 'que,'): 1 
('que,', 'au-delà'): 1 
('au-delà', 'd’un'): 1 
('certain', 'point,'): 1 
('point,', 'il'): 1 
('il', 'devient'): 1 
('devient', 'impossible'): 1 
('impossible', 'de'): 1 
('de', 'prédire'): 4 
('prédire', 'leur'): 1 
('leur', 'enchaînement.'): 1 
('enchaînement.', 'C’est'): 1 
('C’est', 'également'): 1 
('également', 'vrai'): 1 
('vrai', 'dans'): 1 
('dans', 'le'): 1 
('le', 'cas'): 3 
('cas', 'de'): 1 
('de', 'systèmes'): 1 
('systèmes', 'relativement'): 1 
('relativement', 'simples,'): 1 
('simples,', 'mais'): 1 
('mais', 'plus'): 1 
('leur', 'complexité'): 1 
('complexité', 's’accroît,'): 1 
('s’accroît,', 'plus'): 1 
('plus', 'le'): 1 
('le', 'risque'): 1 
('risque', 'de'): 1 
('de', 'chaos'): 1 
('chaos', 'grandit.'): 1 
('grandit.', 'On'): 1 
('On', 'a'): 1 
('a', 'toujours'): 1 
('toujours', 'supposé'): 1 
('supposé', 'qu’un'): 1 
('qu’un', 'système'): 1 
('système', 'aussi'): 1 
('aussi', 'complexe'): 1 
('complexe', 'qu’une'): 1 
('qu’une', 'société'): 1 
('société', 'humaine'): 1 
('humaine', 'était'): 1 
('était', 'destiné'): 1 
('destiné', 'à'): 1 
('à', 'devenir'): 1 
('devenir', 'rapidement'): 1 
('rapidement', 'chaotique'): 1 
('chaotique', 'et,'): 1 
('et,', 'par'): 1 
('par', 'conséquent,'): 1 
('conséquent,', 'imprévisible.'): 1 
('imprévisible.', 'J’ai'): 1 
('J’ai', 'seulement'): 1 
('seulement', 'démontré'): 1 
('démontré', 'qu’en'): 1 
('qu’en', 'étudiant'): 1 
('étudiant', 'la'): 1 
('la', 'société'): 1 
('société', 'humaine,'): 1 
('humaine,', 'il'): 1 
('il', 'est'): 2 
('est', 'possible'): 1 
('possible', 'de'): 1 
('de', 'choisir'): 1 
('choisir', 'un'): 2 
('un', 'point'): 2 
('point', 'de'): 3 
('de', 'départ'): 2 
('départ', 'et'): 1 
('de', 'faire'): 1 
('faire', 'des'): 1 
('des', 'hypothèses'): 1 
('hypothèses', 'appropriées'): 1 
('appropriées', 'qui'): 1 
('qui', 'supprimeront'): 1 
('supprimeront', 'le'): 1 
('le', 'chaos.'): 1 
('chaos.', 'Cela'): 1 
('Cela', 'permettra'): 1 
('permettra', 'de'): 1 
('prédire', 'l’avenir,'): 1 
('l’avenir,', 'non'): 1 
('non', 'pas'): 1 
('pas', 'en'): 2 
('en', 'détail,'): 1 
('détail,', 'bien'): 1 
('bien', 'sûr,'): 3 
('sûr,', 'mais'): 2 
('mais', 'dans'): 1 
('dans', 'ses'): 1 
('ses', 'grandes'): 1 
('grandes', 'lignes'): 1 
('lignes', ';'): 1 
(';', 'pas'): 1 
('pas', 'avec'): 2 
('avec', 'certitude,'): 1 
('certitude,', 'mais'): 1 
('mais', 'avec'): 1 
('avec', 'des'): 1 
('des', 'probabilités'): 2 
('probabilités', 'calculables.'): 1 
('calculables.', '»'): 1 
('»', 'L’Empereur,'): 1 
('L’Empereur,', 'qui'): 1 
('qui', 'l’avait'): 1 
('l’avait', 'écouté'): 1 
('écouté', 'avec'): 1 
('avec', 'attention,'): 1 
('attention,', 'remarqua'): 1 
('remarqua', ':'): 1 
('«', 'Mais'): 1 
('cela', 'n’équivaut-il'): 1 
('n’équivaut-il', 'pas'): 1 
('pas', 'à'): 2 
('une', 'méthode'): 1 
('méthode', 'pour'): 2 
('pour', 'prédire'): 1 
('prédire', 'l’avenir'): 2 
('l’avenir', '?'): 2 
('—', 'Encore'): 1 
('Encore', 'une'): 1 
('une', 'fois,'): 1 
('fois,', 'pas'): 1 
('pas', 'exactement.'): 1 
('exactement.', 'J’ai'): 1 
('J’ai', 'montré'): 1 
('montré', 'que'): 1 
('que', 'c’était'): 1 
('c’était', 'possible'): 1 
('possible', 'en'): 1 
('en', 'théorie,'): 2 
('théorie,', 'rien'): 1 
('rien', 'de'): 2 
('de', 'plus.'): 1 
('plus.', 'Pour'): 1 
('Pour', 'aller'): 1 
('aller', 'plus'): 1 
('plus', 'loin,'): 1 
('loin,', 'il'): 1 
('il', 'nous'): 1 
('nous', 'faudrait'): 1 
('faudrait', 'choisir'): 1 
('départ', 'adéquat,'): 1 
('adéquat,', 'poser'): 1 
('poser', 'les'): 1 
('les', 'hypothèses'): 1 
('hypothèses', 'correctes'): 1 
('correctes', 'et'): 1 
('et', 'trouver'): 1 
('trouver', 'ensuite'): 1 
('ensuite', 'le'): 1 
('le', 'moyen'): 1 
('moyen', 'd’effectuer'): 1 
('d’effectuer', 'l’ensemble'): 1 
('l’ensemble', 'des'): 1 
('des', 'calculs'): 1 
('calculs', 'dans'): 1 
('un', 'temps'): 1 
('temps', 'fini.'): 1 
('fini.', 'Rien'): 1 
('Rien', 'dans'): 1 
('dans', 'ma'): 1 
('ma', 'démonstration'): 1 
('démonstration', 'ne'): 1 
('ne', 'permet'): 1 
('permet', 'd’entrevoir'): 1 
('d’entrevoir', 'la'): 1 
('la', 'solution'): 1 
('solution', 'd’aucun'): 1 
('d’aucun', 'de'): 1 
('de', 'ces'): 2 
('ces', 'problèmes.'): 1 
('problèmes.', 'Et'): 1 
('Et', 'même'): 2 
('même', 'si'): 3 
('c’était', 'faisable,'): 1 
('faisable,', 'nous'): 1 
('nous', 'pourrions,'): 1 
('pourrions,', 'au'): 1 
('au', 'mieux,'): 1 
('mieux,', 'calculer'): 1 
('calculer', 'de'): 2 
('de', 'simples'): 1 
('simples', 'probabilités.'): 1 
('probabilités.', 'Ce'): 1 
('Ce', 'n’est'): 2 
('n’est', 'pas'): 3 
('pas', 'là'): 1 
('là', 'prédire,'): 1 
('prédire,', 'mais'): 1 
('mais', 'plutôt'): 1 
('plutôt', 'supposer'): 1 
('supposer', 'ce'): 1 
('qui', 'est'): 1 
('est', 'susceptible'): 1 
('susceptible', 'd’arriver.'): 1 
('d’arriver.', 'Tout'): 1 
('Tout', 'bon'): 1 
('bon', 'politicien,'): 1 
('politicien,', 'tout'): 1 
('tout', 'homme'): 2 
('homme', 'd’affaires,'): 1 
('d’affaires,', 'tout'): 1 
('tout', 'individu'): 1 
('individu', 'de'): 1 
('de', 'quelque'): 1 
('quelque', 'influence'): 1 
('influence', 'doit'): 1 
('doit', 'effectuer'): 1 
('effectuer', 'ce'): 1 
('de', 'projection'): 1 
('projection', 'sur'): 1 
('sur', 'l’avenir,'): 1 
('l’avenir,', 'et'): 1 
('et', 'si'): 1 
('si', 'possible'): 1 
('possible', 'sans'): 1 
('sans', 'se'): 2 
('se', 'tromper,'): 1 
('tromper,', 'sous'): 1 
('sous', 'peine'): 2 
('peine', 'd’échec.'): 1 
('d’échec.', '—'): 1 
('—', 'Ils'): 1 
('Ils', 'le'): 1 
('le', 'font'): 1 
('font', 'sans'): 1 
('sans', 'l’aide'): 1 
('l’aide', 'des'): 1 
('des', 'mathématiques.'): 1 
('mathématiques.', '—'): 1 
('—', 'Exact.'): 1 
('Exact.', 'Par'): 1 
('Par', 'intuition.'): 1 
('intuition.', '—'): 2 
('—', 'Avec'): 1 
('Avec', 'l’outil'): 1 
('l’outil', 'mathématique'): 1 
('mathématique', 'adéquat,'): 1 
('adéquat,', 'n’importe'): 1 
('qui', 'serait'): 1 
('serait', 'capable'): 1 
('de', 'calculer'): 1 
('calculer', 'ces'): 1 
('ces', 'probabilités.'): 1 
('probabilités.', 'Pas'): 1 
('Pas', 'besoin'): 1 
('de', 'l’oiseau'): 1 
('l’oiseau', 'rare'): 1 
('rare', 'qui'): 1 
('qui', 'réussit'): 1 
('réussit', 'grâce'): 1 
('grâce', 'à'): 1 
('une', 'remarquable'): 1 
('remarquable', 'intuition.'): 1 
('—', 'Peut-être.'): 1 
('Peut-être.', 'Mon'): 1 
('Mon', 'analyse'): 1 
('analyse', 'mathématique'): 1 
('mathématique', 'implique'): 1 
('implique', 'que'): 1 
('que', 'l’ordre'): 1 
('l’ordre', 'doit'): 1 
('doit', 'être'): 1 
('être', 'sous-jacent'): 1 
('sous-jacent', 'à'): 1 
('à', 'toutes'): 1 
('toutes', 'choses,'): 1 
('choses,', 'si'): 1 
('si', 'désordonnées'): 1 
('désordonnées', 'puissent-elles'): 1 
('puissent-elles', 'apparaître,'): 1 
('apparaître,', 'mais'): 1 
('mais', 'elle'): 2 
('elle', 'ne'): 1 
('ne', 'fournit'): 1 
('fournit', 'aucun'): 1 
('aucun', 'indice'): 1 
('indice', 'quant'): 1 
('la', 'méthode'): 1 
('pour', 'le'): 1 
('le', 'découvrir.'): 1 
('découvrir.', 'Imaginez...'): 1 
('Imaginez...', 'vingt-cinq'): 1 
('vingt-cinq', 'millions'): 1 
('millions', 'de'): 1 
('de', 'mondes,'): 1 
('mondes,', 'chacun'): 1 
('chacun', 'avec'): 1 
('avec', 'ses'): 1 
('ses', 'caractéristiques'): 1 
('caractéristiques', 'et'): 1 
('et', 'sa'): 1 
('sa', 'culture,'): 1 
('culture,', 'chacun'): 1 
('chacun', 'significativement'): 1 
('significativement', 'différent'): 1 
('différent', 'de'): 1 
('de', 'tous'): 1 
('les', 'autres,'): 1 
('autres,', 'chacun'): 1 
('chacun', 'contenant'): 1 
('contenant', 'un'): 1 
('un', 'milliard'): 1 
('milliard', 'ou'): 1 
('ou', 'plus'): 1 
('plus', 'd’êtres'): 1 
('d’êtres', 'humains'): 1 
('humains', 'dotés'): 1 
('dotés', 'd’un'): 1 
('d’un', 'esprit'): 1 
('esprit', 'individuel,'): 1 
('individuel,', 'et'): 1 
('et', 'tous'): 1 
('tous', 'ces'): 1 
('ces', 'mondes'): 1 
('mondes', 'interagissant'): 1 
('interagissant', 'd’innombrables'): 1 
('d’innombrables', 'manières,'): 1 
('manières,', 'en'): 1 
('en', 'd’innombrables'): 1 
('d’innombrables', 'combinaisons'): 1 
('combinaisons', '!'): 1 
('!', 'Même'): 1 
('Même', 'si,'): 1 
('si,', 'en'): 1 
('théorie,', 'une'): 1 
('une', 'analyse'): 2 
('analyse', 'psychohistorique'): 2 
('psychohistorique', 'est'): 1 
('est', 'possible,'): 1 
('possible,', 'il'): 1 
('est', 'peu'): 1 
('peu', 'probable'): 1 
('probable', 'que'): 1 
('ce', 'soit'): 1 
('soit', 'réalisable'): 1 
('réalisable', 'en'): 1 
('en', 'pratique.'): 1 
('pratique.', '—'): 2 
('—', 'Qu’entendez-vous'): 1 
('Qu’entendez-vous', 'par'): 2 
('par', '«'): 1 
('«', 'psychohistorique'): 1 
('psychohistorique', '»'): 1 
('»', '?'): 1 
('—', 'J’ai'): 1 
('J’ai', 'donné'): 1 
('donné', 'à'): 1 
('à', 'l’évaluation'): 1 
('l’évaluation', 'théorique'): 1 
('théorique', 'des'): 1 
('probabilités', 'concernant'): 1 
('concernant', 'l’avenir'): 1 
('l’avenir', 'le'): 1 
('le', 'nom'): 1 
('nom', 'de'): 1 
('de', '«'): 2 
('«', 'psychohistoire'): 1 
('psychohistoire', '».'): 1 
('».', 'L’Empereur'): 1 
('L’Empereur', 'se'): 1 
('se', 'leva'): 1 
('leva', 'brusquement,'): 1 
('brusquement,', 'gagna'): 1 
('gagna', 'l’autre'): 1 
('l’autre', 'bout'): 1 
('bout', 'de'): 1 
('la', 'pièce,'): 1 
('pièce,', 'pivota,'): 1 
('pivota,', 'revint'): 1 
('revint', 'sur'): 1 
('sur', 'ses'): 1 
('ses', 'pas'): 1 
('pas', 'puis'): 1 
('puis', 's’arrêta'): 1 
('s’arrêta', 'devant'): 1 
('devant', 'Seldon,'): 1 
('Seldon,', 'toujours'): 1 
('toujours', 'assis,'): 1 
('assis,', 'immobile.'): 1 
('immobile.', '«'): 1 
('«', 'Debout'): 1 
('Debout', '!'): 1 
('!', '»'): 1 
('»', 'ordonna-t-il.'): 1 
('ordonna-t-il.', 'Seldon'): 1 
('Seldon', 'obéit'): 1 
('obéit', 'et'): 1 
('et', 'leva'): 1 
('leva', 'les'): 1 
('les', 'yeux'): 1 
('yeux', 'vers'): 1 
('vers', 'l’Empereur'): 1 
('l’Empereur', 'qui'): 1 
('qui', 'le'): 2 
('le', 'dominait'): 1 
('dominait', 'quelque'): 1 
('quelque', 'peu.'): 1 
('peu.', 'Il'): 1 
('Il', 'fit'): 1 
('un', 'effort'): 1 
('effort', 'pour'): 2 
('pour', 'ne'): 1 
('ne', 'pas'): 3 
('pas', 'baisser'): 1 
('baisser', 'le'): 1 
('le', 'regard.'): 1 
('regard.', 'Enfin,'): 1 
('Enfin,', 'Cléon'): 1 
('Cléon', 'reprit'): 1 
('reprit', ':'): 1 
('«', 'Votre'): 1 
('Votre', 'psychohistoire,'): 1 
('psychohistoire,', 'là...'): 1 
('là...', 'si'): 1 
('si', 'on'): 1 
('on', 'pouvait'): 1 
('pouvait', 'la'): 1 
('la', 'rendre'): 1 
('rendre', 'praticable,'): 1 
('praticable,', 'elle'): 1 
('elle', 'serait'): 1 
('serait', 'd’une'): 1 
('d’une', 'grande'): 1 
('grande', 'utilité,'): 1 
('utilité,', 'non'): 1 
('non', '?'): 2 
('—', 'D’une'): 1 
('D’une', 'énorme'): 1 
('énorme', 'utilité,'): 1 
('utilité,', 'à'): 1 
('à', 'l’évidence.'): 1 
('l’évidence.', 'Savoir'): 1 
('Savoir', 'ce'): 1 
('que', 'recèle'): 1 
('recèle', 'l’avenir,'): 1 
('l’avenir,', 'même'): 1 
('même', 'd’une'): 1 
('manière', 'très'): 1 
('très', 'générale'): 1 
('générale', 'et'): 1 
('et', 'probabiliste,'): 1 
('probabiliste,', 'voilà'): 1 
('voilà', 'qui'): 1 
('qui', 'constituerait'): 1 
('constituerait', 'un'): 1 
('un', 'guide'): 2 
('guide', 'nouveau'): 1 
('nouveau', 'et'): 1 
('et', 'merveilleux'): 1 
('merveilleux', 'pour'): 1 
('pour', 'nos'): 1 
('nos', 'actions,'): 1 
('actions,', 'un'): 1 
('guide', 'comme'): 1 
('comme', 'l’humanité'): 1 
('l’humanité', 'n’en'): 1 
('n’en', 'a'): 1 
('a', 'jamais'): 1 
('jamais', 'eu'): 1 
('eu', 'jusqu’à'): 1 
('jusqu’à', 'ce'): 1 
('ce', 'jour.'): 1 
('jour.', 'Mais,'): 1 
('Mais,', 'évidemment...'): 1 
('évidemment...', '»'): 1 
('»', 'Il'): 2 
('Il', 's’interrompit.'): 1 
('s’interrompit.', '«'): 1 
('«', 'Eh'): 1 
('Eh', 'bien'): 1 
('bien', '?'): 1 
('?', 's’impatienta'): 1 
('s’impatienta', 'Cléon.'): 1 
('Cléon.', '—'): 1 
('bien,', 'il'): 1 
('il', 'semblerait'): 1 
('semblerait', 'que,'): 1 
('que,', 'hormis'): 1 
('hormis', 'quelques'): 1 
('quelques', 'décideurs,'): 1 
('décideurs,', 'les'): 1 
('les', 'résultats'): 1 
('résultats', 'de'): 1 
('de', 'l’analyse'): 1 
('l’analyse', 'psychohistorique'): 1 
('psychohistorique', 'devraient'): 1 
('devraient', 'demeurer'): 1 
('demeurer', 'inconnus'): 1 
('inconnus', 'du'): 1 
('du', 'grand'): 1 
('grand', 'public.'): 1 
('public.', '—'): 1 
('—', 'Inconnus'): 1 
('Inconnus', '!'): 1 
('!', 's’exclama'): 1 
('s’exclama', 'Cléon,'): 1 
('Cléon,', 'avec'): 1 
('avec', 'surprise.'): 1 
('surprise.', '—'): 1 
('—', 'C’est'): 2 
('C’est', 'évident.'): 1 
('évident.', 'Laissez-moi'): 1 
('Laissez-moi', 'essayer'): 1 
('essayer', 'de'): 1 
('de', 'vous'): 2 
('vous', 'expliquer.'): 1 
('expliquer.', 'Si'): 1 
('Si', 'l’on'): 1 
('l’on', 'fait'): 1 
('fait', 'une'): 1 
('psychohistorique', 'et'): 1 
('et', 'que'): 1 
('que', 'ses'): 1 
('ses', 'résultats'): 1 
('résultats', 'sont'): 1 
('sont', 'livrés'): 1 
('livrés', 'au'): 1 
('au', 'public,'): 1 
('public,', 'les'): 1 
('les', 'diverses'): 1 
('diverses', 'émotions'): 1 
('émotions', 'et'): 2 
('et', 'réactions'): 1 
('réactions', 'de'): 1 
('de', 'l’humanité'): 1 
('l’humanité', 'en'): 1 
('en', 'seront'): 1 
('seront', 'aussitôt'): 1 
('aussitôt', 'altérées.'): 1 
('altérées.', 'L’analyse'): 1 
('L’analyse', 'psychohistorique,'): 1 
('psychohistorique,', 'qui'): 1 
('qui', 'se'): 2 
('se', 'fonde'): 1 
('fonde', 'sur'): 1 
('sur', 'des'): 1 
('des', 'émotions'): 1 
('et', 'des'): 2 
('des', 'comportements'): 1 
('comportements', 'induits'): 1 
('induits', 'dans'): 1 
('dans', '—'): 1 
('—', 'Pourquoi'): 3 
('Pourquoi', 'auriez-vous'): 1 
('auriez-vous', 'besoin'): 1 
('de', 'moi'): 1 
('moi', 'pour'): 1 
('pour', 'cela'): 1 
('cela', '?'): 1 
('Les', 'spécialistes'): 2 
('spécialistes', 'gouvernementaux'): 2 
('gouvernementaux', 'pourraient'): 1 
('pourraient', 'faire'): 1 
('faire', 'ces'): 1 
('ces', 'prédictions-'): 1 
('prédictions-', 'là'): 1 
('là', 'eux-mêmes'): 1 
('eux-mêmes', 'en'): 1 
('en', 'se'): 1 
('se', 'passant'): 1 
